  90.42417636917303 ,  23.79777258688538
  90.42402465154801 ,  23.79448347265306
   90.42039547662522 ,  23.808673506176373
  90.41904047277364 ,  23.80833020665478
   90.41859019457065 ,  23.807719894153237
   90.41998689084843 ,  23.808093710900827
   90.4197909364453 ,  23.808528557600177
   90.42048842880438 ,  23.808229530056245
   90.42065924974884 ,  23.808908248980007
   90.42066901094566 ,  23.808233995323917
   90.41741853238287 ,  23.805670906399204
   90.41712081587968 ,  23.806095114500145
   90.41771136828766 ,  23.806246936010094
  90.41894127908775 ,  23.80671133011525
   90.42125468273554 ,  23.807332008105114
   90.42013214510052 ,  23.807452571111575
   90.41807741317311 ,  23.805139527973182
   90.4210741005987 ,  23.806197817297882
   90.4180871743668 ,  23.806840824332692
   90.4197563390269 ,  23.805059151209814
   90.42280381754358 ,  23.794542794193173
   90.4209003841625 ,  23.795730675139033
   90.42193507102604 ,  23.795806591973133
   90.4202415033757 ,  23.796619345899302
   90.42254026523497 ,  23.797324919361987
 90.42289166832647 ,  23.7949759700826
   90.42451202700639 ,  23.795592238454578
   90.42497080325722 ,  23.795641361169338
   90.42401908656238 ,  23.796931942215966
  90.42016662074688 ,  23.79706536678217
   90.42173329283746 ,  23.797485137350233
  90.42231896464702 ,  23.79812818750513
   90.42121897349948 ,  23.798497566268672
   90.41900510566815 ,  23.797936799315785
  90.41861414272537 ,  23.80075639130271
  90.41972464185335 ,  23.80156644985595
  90.42062521100918 ,  23.80178636178721
   90.42153186510302 ,  23.801318700525005
   90.42123978862419 ,  23.800594935720707
   90.42182394159013 ,  23.801143327109234
  90.42187262100396 ,  23.80083155157838
  90.41787405674083 ,  23.80510539935663
   90.41931115130154 ,  23.805443371484618
  90.41834390727364 ,  23.80520026881468
  90.41915399439918 ,  23.80540631318017
  90.41862905794183 ,  23.80529217353608
  90.41865119837077 ,  23.80188969403312
   90.41917118732563 ,  23.802033074282214
   90.42145415253154 ,  23.802720645550277
  90.42095197141761 ,  23.80260985232179
  90.41872242973444 ,  23.80245995545047
   90.41946323591671 ,  23.802684800692578
   90.42127963569052 ,  23.803163817519184
  90.42111224198509 ,  23.80331697219145
  90.41856928230173 ,  23.80310842111093
   90.42116922707648 ,  23.803825314054173
  90.41978377704987 ,  23.80355810897357
  90.41975178314785 ,  23.80746793597684
  90.4184600706594 ,  23.80709461127731
  90.41787789038294 ,  23.80734666501379
  90.42283182896493 ,  23.79615816860887
  90.42293319071157 ,  23.79564450490467
   90.42203707860932 ,  23.794143800596963
  90.42216585064656 ,  23.79373140708524
  90.42227686102541 ,  23.79351403657112
   90.42234790766665 ,  23.793186964377192
  90.4226320942316 ,  23.79320931095081
  90.42289851913628 ,  23.79325603559231
  90.42240785327019 ,  23.79304475881872
   90.4224256149314 ,  23.792876143448062
   90.42423064366048 ,  23.792935057274754
   90.42376217986978 ,  23.792973655974322
  90.42371777571901 ,  23.79282129261989
   90.42360407604689 ,  23.792832705765186
   90.42325060944316 ,  23.792737580575782
   90.42308687123703 ,  23.792699530480522
   90.42294052973051 ,  23.792659657529825
   90.42273283226129 ,  23.792615794823902
   90.42414997599461 ,  23.792132273437165
   90.42394259370333 ,  23.792111518662832
  90.42355699225546 ,  23.79208483394811
   90.42321351533552 ,  23.792043324380963
   90.42307742070686 ,  23.792037394441728
   90.42301261374085 ,  23.792511788726166
  90.42267885786579 ,  23.79259777250482
 90.42293484538159 ,  23.7926541066738
  90.42311306453819 ,  23.79271044081835
   90.42413338738712 ,  23.797930860574134
   90.42421614880597 ,  23.798045529152088
   90.42465123740796 ,  23.798054183380273
   90.42464177896008 ,  23.798058510494155
   90.42489006321665 ,  23.798071491834932
   90.42556397762733 ,  23.798162361184037
   90.42548358082044 ,  23.798387370727305
  90.42546229931273 ,  23.79861237988086
  90.42372280387426 ,  23.79850443522173
   90.42398203173839 ,  23.798608203954608
  90.42438707527604 ,  23.79869418369908
   90.42455233303941 ,  23.798673429972858
   90.42480832055523 ,  23.798744585591784
   90.4235768831006 ,  23.798868557379787
   90.42374561884915 ,  23.798848243200776
  90.42398096081423 ,  23.79895387689693
   90.42432731314021 ,  23.799014819374865
   90.42351915771295 ,  23.799043259188124
 90.42369233387592 ,  23.7990066937128
  90.4238521887956 ,  23.79903107069749
  90.42419410070714 ,  23.79909201313922
  90.42467810588062 ,  23.79921389793691
   90.4235147172985 ,  23.799417039018973
   90.42379890382237 ,  23.799486106912234
   90.42408309034624 ,  23.799506420991502
 90.42465146339308 ,  23.7993723480171
   90.42461594007762 ,  23.799847697055647
   90.42426958775164 ,  23.799880199490477
   90.4240164841288 ,  23.799880199490477
 90.42367457221725 ,  23.8001889722158
  90.4238566291967 ,  23.80161094243021
   90.4231683649592 ,  23.801363114461147
   90.42453601260617 ,  23.801814079766206
   90.42288861885172 ,  23.802273168966217
   90.42286197636511 ,  23.802610375035762

